transaction_id,claim_id,taxpayer_id,supplier_tpin,supplier_name,supplier_verified,invoice_number,invoice_date,gross_amount,vat_amount,net_amount,description,payment_method,payment_verified
PUR00010275-0012,CLM00010275,TPIN1000000275,TPIN1000000403,Supplier 0403,Yes,INV-363437,2024-07-18,52376,8380,43996,Raw Materials,Bank Transfer,Yes
PUR00010275-0013,CLM00010275,TPIN1000000275,TPIN1000000234,Supplier 0234,Yes,INV-269305,2024-05-25,144863,23178,121685,Goods for Resale,Cheque,Yes
PUR00010275-0014,CLM00010275,TPIN1000000275,TPIN1000000693,Supplier 0693,Yes,INV-660835,2024-08-01,15775,2524,13251,Raw Materials,Cash,Yes
PUR00010275-0015,CLM00010275,TPIN1000000275,TPIN1000000709,Supplier 0709,Yes,INV-289297,2024-06-27,167536,26806,140731,Services,Bank Transfer,Yes
PUR00010275-0016,CLM00010275,TPIN1000000275,TPIN1000000677,Supplier 0677,Yes,INV-842450,2024-07-04,18763,3002,15761,Services,Cash,Yes
PUR00010276-0001,CLM00010276,TPIN1000000276,TPIN1000000547,Supplier 0547,Yes,INV-923190,2024-02-24,79547,12728,66819,Raw Materials,Cheque,Yes
PUR00010276-0002,CLM00010276,TPIN1000000276,TPIN1000000886,Supplier 0886,Yes,INV-431677,2024-02-09,52700,8432,44268,Services,Bank Transfer,Yes
PUR00010276-0003,CLM00010276,TPIN1000000276,TPIN1000000773,Supplier 0773,Yes,INV-843132,2023-12-24,116863,18698,98165,Equipment,Cash,Yes
PUR00010276-0004,CLM00010276,TPIN1000000276,TPIN1000000952,Supplier 0952,Yes,INV-581873,2024-01-01,37807,6049,31758,Goods for Resale,Bank Transfer,Yes
PUR00010276-0005,CLM00010276,TPIN1000000276,TPIN1000000197,Supplier 0197,Yes,INV-559962,2024-02-10,82096,13135,68960,Services,Bank Transfer,Yes
PUR00010276-0006,CLM00010276,TPIN1000000276,TPIN1000000257,Supplier 0257,Yes,INV-345787,2024-03-03,61016,9763,51253,Raw Materials,Cash,Yes
PUR00010276-0007,CLM00010276,TPIN1000000276,TPIN1000000932,Supplier 0932,Yes,INV-495346,2024-01-08,66247,10599,55647,Raw Materials,Cash,Yes
PUR00010276-0008,CLM00010276,TPIN1000000276,TPIN1000000782,Supplier 0782,Yes,INV-34596,2024-02-12,86990,13918,73071,Goods for Resale,Cheque,Yes
PUR00010276-0009,CLM00010276,TPIN1000000276,TPIN1000000649,Supplier 0649,Yes,INV-8617,2024-02-04,16365,2618,13747,Services,Cash,Yes
PUR00010276-0010,CLM00010276,TPIN1000000276,TPIN1000000406,Supplier 0406,Yes,INV-330225,2024-03-03,109432,17509,91923,Raw Materials,Cash,Yes
PUR00010276-0011,CLM00010276,TPIN1000000276,TPIN1000000864,Supplier 0864,Yes,INV-416683,2024-02-27,82334,13173,69161,Goods for Resale,Bank Transfer,Yes
PUR00010276-0012,CLM00010276,TPIN1000000276,TPIN1000000180,Supplier 0180,Yes,INV-588103,2023-12-20,110168,17627,92541,Goods for Resale,Bank Transfer,Yes
PUR00010276-0013,CLM00010276,TPIN1000000276,TPIN1000000565,Supplier 0565,Yes,INV-138918,2024-02-11,159102,25456,133646,Equipment,Cheque,Yes
PUR00010276-0014,CLM00010276,TPIN1000000276,TPIN1000000602,Supplier 0602,Yes,INV-449323,2024-02-10,143240,22918,120321,Services,Cheque,Yes
PUR00010276-0015,CLM00010276,TPIN1000000276,TPIN1000000233,Supplier 0233,Yes,INV-291186,2024-02-22,6447,1031,5415,Equipment,Cheque,Yes
PUR00010276-0016,CLM00010276,TPIN1000000276,TPIN1000000013,Supplier 0013,Yes,INV-264430,2024-03-08,169060,27050,142010,Raw Materials,Cheque,Yes
PUR00010276-0017,CLM00010276,TPIN1000000276,TPIN1000000554,Supplier 0554,Yes,INV-863476,2024-01-14,154799,24768,130031,Goods for Resale,Cash,Yes
PUR00010276-0018,CLM00010276,TPIN1000000276,TPIN1000000968,Supplier 0968,Yes,INV-986400,2024-02-11,114895,18383,96512,Raw Materials,Bank Transfer,Yes
PUR00010277-0001,CLM00010277,TPIN1000000277,TPIN1000000511,Supplier 0511,Yes,INV-230977,2024-04-30,31484,5037,26446,Equipment,Bank Transfer,Yes
PUR00010277-0002,CLM00010277,TPIN1000000277,TPIN1000000528,Supplier 0528,Yes,INV-444637,2024-04-19,91727,14676,77051,Raw Materials,Bank Transfer,Yes
PUR00010277-0003,CLM00010277,TPIN1000000277,TPIN1000000354,Supplier 0354,Yes,INV-851948,2024-03-17,177697,28432,149266,Equipment,Bank Transfer,Yes
PUR00010277-0004,CLM00010277,TPIN1000000277,TPIN1000000787,Supplier 0787,Yes,INV-326722,2024-03-26,76759,12281,64478,Equipment,Cheque,Yes
PUR00010277-0005,CLM00010277,TPIN1000000277,TPIN1000000081,Supplier 0081,Yes,INV-842310,2024-04-13,101961,16314,85647,Equipment,Bank Transfer,Yes
PUR00010277-0006,CLM00010277,TPIN1000000277,TPIN1000000010,Supplier 0010,Yes,INV-70824,2024-05-30,72034,11525,60509,Raw Materials,Cash,Yes
PUR00010277-0007,CLM00010277,TPIN1000000277,TPIN1000000761,Supplier 0761,Yes,INV-247269,2024-06-01,79827,12772,67054,Goods for Resale,Cash,Yes
PUR00010277-0008,CLM00010277,TPIN1000000277,TPIN1000000533,Supplier 0533,Yes,INV-674079,2024-03-29,183870,29419,154451,Goods for Resale,Cash,Yes
PUR00010278-0001,CLM00010278,TPIN1000000278,TPIN1000000344,Supplier 0344,Yes,INV-101098,2024-01-16,21532,3445,18087,Raw Materials,Cheque,Yes
PUR00010278-0002,CLM00010278,TPIN1000000278,TPIN1000000849,Supplier 0849,Yes,INV-333030,2024-03-13,131888,21102,110786,Services,Cash,Yes
PUR00010278-0003,CLM00010278,TPIN1000000278,TPIN1000000197,Supplier 0197,Yes,INV-478050,2024-03-17,77142,12343,64799,Goods for Resale,Cheque,Yes
PUR00010278-0004,CLM00010278,TPIN1000000278,TPIN1000000125,Supplier 0125,Yes,INV-6419,2024-03-03,20365,3258,17107,Raw Materials,Cash,Yes
PUR00010278-0005,CLM00010278,TPIN1000000278,TPIN1000000552,Supplier 0552,Yes,INV-104069,2024-03-10,37913,6066,31847,Services,Bank Transfer,Yes
PUR00010278-0006,CLM00010278,TPIN1000000278,TPIN1000000479,Supplier 0479,Yes,INV-110242,2024-02-23,34591,5535,29056,Equipment,Bank Transfer,Yes
PUR00010278-0007,CLM00010278,TPIN1000000278,TPIN1000000351,Supplier 0351,Yes,INV-136886,2024-03-14,202902,32464,170438,Goods for Resale,Cash,Yes
PUR00010278-0008,CLM00010278,TPIN1000000278,TPIN1000000093,Supplier 0093,Yes,INV-279632,2024-02-24,133680,21389,112291,Goods for Resale,Cheque,Yes
PUR00010278-0009,CLM00010278,TPIN1000000278,TPIN1000000122,Supplier 0122,Yes,INV-779833,2024-03-19,43680,6989,36691,Goods for Resale,Cash,Yes
PUR00010278-0010,CLM00010278,TPIN1000000278,TPIN1000000691,Supplier 0691,Yes,INV-967975,2024-03-22,17070,2731,14339,Equipment,Cheque,Yes
PUR00010279-0001,CLM00010279,TPIN1000000279,TPIN1000000693,Supplier 0693,Yes,INV-707976,2024-09-29,8226,1316,6909,Raw Materials,Bank Transfer,Yes
PUR00010279-0002,CLM00010279,TPIN1000000279,TPIN1000000619,Supplier 0619,Yes,INV-912315,2024-11-26,78372,12540,65832,Services,Cash,Yes
PUR00010279-0003,CLM00010279,TPIN1000000279,TPIN1000000987,Supplier 0987,Yes,INV-961941,2024-09-29,42757,6841,35916,Raw Materials,Cheque,Yes
PUR00010279-0004,CLM00010279,TPIN1000000279,TPIN1000000110,Supplier 0110,Yes,INV-257140,2024-09-13,162698,26032,136666,Equipment,Cheque,Yes
PUR00010279-0005,CLM00010279,TPIN1000000279,TPIN1000000556,Supplier 0556,Yes,INV-83934,2024-11-26,108902,17424,91477,Equipment,Bank Transfer,Yes
PUR00010279-0006,CLM00010279,TPIN1000000279,TPIN1000000904,Supplier 0904,Yes,INV-406772,2024-09-10,120149,19224,100925,Services,Bank Transfer,Yes
PUR00010279-0007,CLM00010279,TPIN1000000279,TPIN1000000048,Supplier 0048,Yes,INV-240599,2024-10-22,191942,30711,161231,Goods for Resale,Cash,Yes
PUR00010279-0008,CLM00010279,TPIN1000000279,TPIN1000000738,Supplier 0738,Yes,INV-40549,2024-11-13,138159,22105,116054,Raw Materials,Bank Transfer,Yes
PUR00010279-0009,CLM00010279,TPIN1000000279,TPIN1000000569,Supplier 0569,Yes,INV-861083,2024-11-19,189455,30313,159142,Equipment,Bank Transfer,Yes
PUR00010279-0010,CLM00010279,TPIN1000000279,TPIN1000000325,Supplier 0325,Yes,INV-982904,2024-11-27,162797,26047,136749,Raw Materials,Cash,Yes
PUR00010279-0011,CLM00010279,TPIN1000000279,TPIN1000000590,Supplier 0590,Yes,INV-80956,2024-11-12,47656,7625,40031,Equipment,Cash,Yes
PUR00010279-0012,CLM00010279,TPIN1000000279,TPIN1000000774,Supplier 0774,Yes,INV-44378,2024-10-13,170565,27290,143275,Raw Materials,Bank Transfer,Yes
PUR00010279-0013,CLM00010279,TPIN1000000279,TPIN1000000732,Supplier 0732,Yes,INV-918272,2024-09-27,100271,16043,84228,Services,Bank Transfer,Yes
PUR00010279-0014,CLM00010279,TPIN1000000279,TPIN1000000139,Supplier 0139,Yes,INV-573899,2024-11-13,192584,30813,161770,Equipment,Cheque,Yes
PUR00010279-0015,CLM00010279,TPIN1000000279,TPIN1000000341,Supplier 0341,Yes,INV-133233,2024-10-07,58628,9380,49247,Raw Materials,Cash,Yes
PUR00010279-0016,CLM00010279,TPIN1000000279,TPIN1000000301,Supplier 0301,Yes,INV-105279,2024-10-22,16687,2670,14017,Equipment,Bank Transfer,Yes
PUR00010279-0017,CLM00010279,TPIN1000000279,TPIN1000000734,Supplier 0734,Yes,INV-592359,2024-11-27,50162,8026,42136,Goods for Resale,Bank Transfer,Yes
PUR00010279-0018,CLM00010279,TPIN1000000279,TPIN1000000860,Supplier 0860,Yes,INV-947213,2024-10-27,47675,7628,40047,Services,Cheque,Yes
PUR00010280-0001,CLM00010280,TPIN1000000280,TPIN1000000931,Supplier 0931,Yes,INV-372892,2024-08-19,169500,27120,142380,Services,Cheque,Yes
PUR00010280-0002,CLM00010280,TPIN1000000280,TPIN1000000852,Supplier 0852,Yes,INV-776351,2024-09-08,157819,25251,132568,Equipment,Bank Transfer,Yes
PUR00010280-0003,CLM00010280,TPIN1000000280,TPIN1000000569,Supplier 0569,Yes,INV-804553,2024-08-15,71771,11483,60288,Equipment,Cash,Yes
PUR00010280-0004,CLM00010280,TPIN1000000280,TPIN1000000863,Supplier 0863,Yes,INV-158466,2024-08-09,32581,5213,27368,Raw Materials,Cheque,Yes
PUR00010280-0005,CLM00010280,TPIN1000000280,TPIN1000000159,Supplier 0159,Yes,INV-533804,2024-07-07,131932,21109,110823,Raw Materials,Cash,Yes
PUR00010280-0006,CLM00010280,TPIN1000000280,TPIN1000000725,Supplier 0725,Yes,INV-604502,2024-09-05,99710,15954,83756,Services,Bank Transfer,Yes
PUR00010280-0007,CLM00010280,TPIN1000000280,TPIN1000000774,Supplier 0774,Yes,INV-380262,2024-08-24,84998,13600,71399,Goods for Resale,Bank Transfer,Yes
PUR00010280-0008,CLM00010280,TPIN1000000280,TPIN1000000484,Supplier 0484,Yes,INV-669857,2024-07-02,199401,31904,167497,Raw Materials,Cash,Yes
PUR00010280-0009,CLM00010280,TPIN1000000280,TPIN1000000863,Supplier 0863,Yes,INV-370031,2024-08-15,124540,19926,104613,Services,Bank Transfer,Yes
PUR00010280-0010,CLM00010280,TPIN1000000280,TPIN1000000385,Supplier 0385,Yes,INV-832185,2024-08-20,198924,31828,167096,Raw Materials,Cheque,Yes
PUR00010280-0011,CLM00010280,TPIN1000000280,TPIN1000000257,Supplier 0257,Yes,INV-902824,2024-08-16,148507,23761,124746,Raw Materials,Bank Transfer,Yes
PUR00010280-0012,CLM00010280,TPIN1000000280,TPIN1000000075,Supplier 0075,Yes,INV-122344,2024-07-04,68394,10943,57451,Raw Materials,Bank Transfer,Yes
PUR00010280-0013,CLM00010280,TPIN1000000280,TPIN1000000361,Supplier 0361,Yes,INV-767408,2024-07-02,165855,26537,139318,Services,Cash,Yes
PUR00010280-0014,CLM00010280,TPIN1000000280,TPIN1000000844,Supplier 0844,Yes,INV-287639,2024-07-07,37273,5964,31309,Equipment,Cheque,Yes
PUR00010280-0015,CLM00010280,TPIN1000000280,TPIN1000000962,Supplier 0962,Yes,INV-821678,2024-07-25,145060,23210,121850,Equipment,Cash,Yes
PUR00010280-0016,CLM00010280,TPIN1000000280,TPIN1000000888,Supplier 0888,Yes,INV-420956,2024-08-24,191501,30640,160861,Equipment,Bank Transfer,Yes
PUR00010280-0017,CLM00010280,TPIN1000000280,TPIN1000000705,Supplier 0705,Yes,INV-281121,2024-08-25,97955,15673,82282,Raw Materials,Bank Transfer,Yes
PUR00010281-0001,CLM00010281,TPIN1000000281,TPIN1000000780,Supplier 0780,Yes,INV-536311,2024-08-06,148779,23805,124974,Raw Materials,Bank Transfer,Yes
PUR00010281-0002,CLM00010281,TPIN1000000281,TPIN1000000205,Supplier 0205,Yes,INV-409267,2024-07-28,58597,9376,49222,Equipment,Cheque,Yes
PUR00010281-0003,CLM00010281,TPIN1000000281,TPIN1000000008,Supplier 0008,Yes,INV-133349,2024-09-30,33401,5344,28057,Services,Cash,Yes
PUR00010281-0004,CLM00010281,TPIN1000000281,TPIN1000000797,Supplier 0797,Yes,INV-303953,2024-08-01,57369,9179,48190,Raw Materials,Cash,Yes
PUR00010281-0005,CLM00010281,TPIN1000000281,TPIN1000000495,Supplier 0495,Yes,INV-824378,2024-10-17,117917,18867,99050,Services,Bank Transfer,Yes
PUR00010281-0006,CLM00010281,TPIN1000000281,TPIN1000000209,Supplier 0209,Yes,INV-559024,2024-09-19,169711,27154,142557,Goods for Resale,Cash,Yes
PUR00010281-0007,CLM00010281,TPIN1000000281,TPIN1000000476,Supplier 0476,Yes,INV-753386,2024-08-14,51853,8296,43556,Services,Bank Transfer,Yes
PUR00010281-0008,CLM00010281,TPIN1000000281,TPIN1000000446,Supplier 0446,Yes,INV-469163,2024-10-15,33649,5384,28265,Raw Materials,Cash,Yes
PUR00010281-0009,CLM00010281,TPIN1000000281,TPIN1000000496,Supplier 0496,Yes,INV-638869,2024-09-11,153197,24512,128685,Equipment,Cheque,Yes
PUR00010281-0010,CLM00010281,TPIN1000000281,TPIN1000000770,Supplier 0770,Yes,INV-86024,2024-10-23,62786,10046,52740,Goods for Resale,Cash,Yes
PUR00010281-0011,CLM00010281,TPIN1000000281,TPIN1000000158,Supplier 0158,Yes,INV-781622,2024-08-20,160397,25664,134734,Equipment,Cash,Yes
PUR00010281-0012,CLM00010281,TPIN1000000281,TPIN1000000330,Supplier 0330,Yes,INV-826692,2024-10-03,100317,16051,84266,Services,Cheque,Yes
PUR00010281-0013,CLM00010281,TPIN1000000281,TPIN1000000958,Supplier 0958,Yes,INV-649901,2024-09-29,40193,6431,33762,Equipment,Cash,Yes
PUR00010281-0014,CLM00010281,TPIN1000000281,TPIN1000000000,Supplier 0000,Yes,INV-410812,2024-10-04,183315,29330,153985,Services,Bank Transfer,Yes
PUR00010281-0015,CLM00010281,TPIN1000000281,TPIN1000000696,Supplier 0696,Yes,INV-110069,2024-09-15,136960,21914,115046,Services,Cheque,Yes
PUR00010281-0016,CLM00010281,TPIN1000000281,TPIN1000000502,Supplier 0502,Yes,INV-493916,2024-07-28,109821,17571,92250,Services,Cash,Yes
PUR00010282-0001,CLM00010282,TPIN1000000282,TPIN1000000956,Supplier 0956,Yes,INV-172213,2024-01-28,142082,22733,119349,Services,Cash,Yes
PUR00010282-0002,CLM00010282,TPIN1000000282,TPIN1000000373,Supplier 0373,Yes,INV-441704,2024-03-09,186933,29909,157024,Equipment,Cheque,Yes
PUR00010282-0003,CLM00010282,TPIN1000000282,TPIN1000000738,Supplier 0738,Yes,INV-2173,2024-02-16,190178,30428,159750,Equipment,Bank Transfer,Yes
PUR00010282-0004,CLM00010282,TPIN1000000282,TPIN1000000522,Supplier 0522,Yes,INV-140148,2024-01-11,90507,14481,76026,Goods for Resale,Bank Transfer,Yes
PUR00010282-0005,CLM00010282,TPIN1000000282,TPIN1000000942,Supplier 0942,Yes,INV-510341,2024-02-12,191448,30632,160816,Equipment,Cheque,Yes
PUR00010282-0006,CLM00010282,TPIN1000000282,TPIN1000000720,Supplier 0720,Yes,INV-8006,2024-01-23,178866,28619,150248,Services,Cash,Yes
PUR00010282-0007,CLM00010282,TPIN1000000282,TPIN1000000096,Supplier 0096,Yes,INV-171174,2023-12-17,153488,24558,128930,Services,Bank Transfer,Yes
PUR00010282-0008,CLM00010282,TPIN1000000282,TPIN1000000397,Supplier 0397,Yes,INV-71625,2024-02-21,59585,9534,50052,Services,Bank Transfer,Yes
PUR00010282-0009,CLM00010282,TPIN1000000282,TPIN1000000386,Supplier 0386,Yes,INV-503485,2024-02-20,11210,1794,9416,Equipment,Cash,Yes
PUR00010283-0001,CLM00010283,TPIN1000000283,TPIN1000000513,Supplier 0513,Yes,INV-827536,2024-01-27,185549,29688,155861,Raw Materials,Cash,Yes
PUR00010283-0002,CLM00010283,TPIN1000000283,TPIN1000000168,Supplier 0168,Yes,INV-559111,2023-12-20,169677,27148,142529,Goods for Resale,Cash,Yes
PUR00010283-0003,CLM00010283,TPIN1000000283,TPIN1000000893,Supplier 0893,Yes,INV-818525,2024-01-27,66979,10717,56263,Equipment,Cash,Yes
PUR00010283-0004,CLM00010283,TPIN1000000283,TPIN1000000453,Supplier 0453,Yes,INV-42665,2023-11-26,109022,17444,91579,Raw Materials,Bank Transfer,Yes
PUR00010283-0005,CLM00010283,TPIN1000000283,TPIN1000000008,Supplier 0008,Yes,INV-369975,2023-12-25,72413,11586,60827,Goods for Resale,Cash,Yes
PUR00010283-0006,CLM00010283,TPIN1000000283,TPIN1000000072,Supplier 0072,Yes,INV-585313,2023-11-29,204021,32643,171378,Services,Bank Transfer,Yes
PUR00010283-0007,CLM00010283,TPIN1000000283,TPIN1000000670,Supplier 0670,Yes,INV-592217,2023-11-15,112918,18067,94851,Services,Bank Transfer,Yes
PUR00010283-0008,CLM00010283,TPIN1000000283,TPIN1000000292,Supplier 0292,Yes,INV-663186,2024-01-25,203990,32638,171352,Services,Cheque,Yes
PUR00010283-0009,CLM00010283,TPIN1000000283,TPIN1000000279,Supplier 0279,Yes,INV-584496,2023-11-16,121730,19477,102253,Services,Bank Transfer,Yes
PUR00010283-0010,CLM00010283,TPIN1000000283,TPIN1000000364,Supplier 0364,Yes,INV-273368,2024-02-05,124693,19951,104742,Equipment,Bank Transfer,Yes
PUR00010283-0011,CLM00010283,TPIN1000000283,TPIN1000000390,Supplier 0390,Yes,INV-520568,2024-01-21,121656,19465,102191,Services,Cheque,Yes
PUR00010283-0012,CLM00010283,TPIN1000000283,TPIN1000000967,Supplier 0967,Yes,INV-59251,2023-12-13,171997,27520,144478,Services,Cash,Yes
PUR00010284-0001,CLM00010284,TPIN1000000284,TPIN1000000237,Supplier 0237,Yes,INV-287399,2024-06-08,72633,11621,61012,Raw Materials,Cheque,Yes
PUR00010284-0002,CLM00010284,TPIN1000000284,TPIN1000000029,Supplier 0029,Yes,INV-423953,2024-07-28,58442,9351,49091,Raw Materials,Cash,Yes
PUR00010284-0003,CLM00010284,TPIN1000000284,TPIN1000000827,Supplier 0827,Yes,INV-100688,2024-06-16,153435,24550,128885,Raw Materials,Cheque,Yes
PUR00010284-0004,CLM00010284,TPIN1000000284,TPIN1000000484,Supplier 0484,Yes,INV-822767,2024-06-18,117022,18724,98298,Raw Materials,Bank Transfer,Yes
PUR00010284-0005,CLM00010284,TPIN1000000284,TPIN1000000298,Supplier 0298,Yes,INV-750029,2024-07-18,5186,830,4356,Raw Materials,Cheque,Yes
PUR00010284-0006,CLM00010284,TPIN1000000284,TPIN1000000450,Supplier 0450,Yes,INV-458055,2024-08-14,12697,2032,10665,Services,Cash,Yes
PUR00010284-0007,CLM00010284,TPIN1000000284,TPIN1000000581,Supplier 0581,Yes,INV-857655,2024-08-02,47377,7580,39796,Services,Cash,Yes
PUR00010284-0008,CLM00010284,TPIN1000000284,TPIN1000000355,Supplier 0355,Yes,INV-981285,2024-08-06,132607,21217,111390,Goods for Resale,Bank Transfer,Yes
PUR00010284-0009,CLM00010284,TPIN1000000284,TPIN1000000972,Supplier 0972,Yes,INV-509985,2024-05-30,140565,22490,118075,Services,Cheque,Yes
PUR00010284-0010,CLM00010284,TPIN1000000284,TPIN1000000299,Supplier 0299,Yes,INV-158334,2024-05-23,104937,16790,88147,Equipment,Bank Transfer,Yes
PUR00010284-0011,CLM00010284,TPIN1000000284,TPIN1000000640,Supplier 0640,Yes,INV-631453,2024-07-31,143579,22973,120607,Equipment,Cheque,Yes
PUR00010284-0012,CLM00010284,TPIN1000000284,TPIN1000000757,Supplier 0757,Yes,INV-158772,2024-08-04,93281,14925,78356,Services,Cash,Yes
PUR00010284-0013,CLM00010284,TPIN1000000284,TPIN1000000388,Supplier 0388,Yes,INV-210185,2024-08-03,56452,9032,47420,Goods for Resale,Bank Transfer,Yes
PUR00010284-0014,CLM00010284,TPIN1000000284,TPIN1000000464,Supplier 0464,Yes,INV-573520,2024-06-20,135288,21646,113642,Services,Cheque,Yes
PUR00010285-0001,CLM00010285,TPIN1000000285,TPIN1000000270,Supplier 0270,Yes,INV-139590,2024-08-01,180762,28922,151840,Goods for Resale,Cash,Yes
PUR00010285-0002,CLM00010285,TPIN1000000285,TPIN1000000646,Supplier 0646,Yes,INV-957404,2024-08-02,75927,12148,63779,Raw Materials,Cheque,Yes
PUR00010285-0003,CLM00010285,TPIN1000000285,TPIN1000000818,Supplier 0818,Yes,INV-648456,2024-09-05,58931,9429,49502,Equipment,Cash,Yes
PUR00010285-0004,CLM00010285,TPIN1000000285,TPIN1000000672,Supplier 0672,Yes,INV-843365,2024-08-04,54619,8739,45880,Equipment,Bank Transfer,Yes
PUR00010285-0005,CLM00010285,TPIN1000000285,TPIN1000000877,Supplier 0877,Yes,INV-668776,2024-08-09,48454,7753,40702,Equipment,Cash,Yes
PUR00010286-0001,CLM00010286,TPIN1000000286,TPIN1000000041,Supplier 0041,Yes,INV-85860,2024-09-11,24397,3904,20494,Raw Materials,Cheque,Yes
PUR00010286-0002,CLM00010286,TPIN1000000286,TPIN1000000952,Supplier 0952,Yes,INV-731612,2024-11-29,74734,11957,62777,Goods for Resale,Bank Transfer,Yes
PUR00010286-0003,CLM00010286,TPIN1000000286,TPIN1000000714,Supplier 0714,Yes,INV-147658,2024-11-23,100528,16084,84443,Goods for Resale,Cheque,Yes
PUR00010286-0004,CLM00010286,TPIN1000000286,TPIN1000000555,Supplier 0555,Yes,INV-946055,2024-10-02,172455,27593,144862,Services,Cheque,Yes
PUR00010286-0005,CLM00010286,TPIN1000000286,TPIN1000000006,Supplier 0006,Yes,INV-905501,2024-10-10,186859,29897,156961,Services,Bank Transfer,Yes
PUR00010286-0006,CLM00010286,TPIN1000000286,TPIN1000000751,Supplier 0751,Yes,INV-151778,2024-10-28,37838,6054,31784,Services,Cheque,Yes
PUR00010286-0007,CLM00010286,TPIN1000000286,TPIN1000000628,Supplier 0628,Yes,INV-320967,2024-10-25,171755,27481,144274,Services,Cheque,Yes
PUR00010286-0008,CLM00010286,TPIN1000000286,TPIN1000000959,Supplier 0959,Yes,INV-191015,2024-09-17,53725,8596,45129,Raw Materials,Cash,Yes
PUR00010286-0009,CLM00010286,TPIN1000000286,TPIN1000000411,Supplier 0411,Yes,INV-498787,2024-11-08,56737,9078,47659,Equipment,Cash,Yes
PUR00010286-0010,CLM00010286,TPIN1000000286,TPIN1000000106,Supplier 0106,Yes,INV-364141,2024-09-30,193359,30937,162421,Raw Materials,Bank Transfer,Yes
PUR00010286-0011,CLM00010286,TPIN1000000286,TPIN1000000107,Supplier 0107,Yes,INV-849810,2024-10-09,109694,17551,92143,Raw Materials,Cheque,Yes
PUR00010287-0001,CLM00010287,TPIN1000000287,TPIN1000000802,Supplier 0802,Yes,INV-896181,2024-10-20,179711,28754,150957,Equipment,Cash,Yes
PUR00010287-0002,CLM00010287,TPIN1000000287,TPIN1000000725,Supplier 0725,Yes,INV-468584,2024-07-27,107729,17237,90492,Equipment,Cash,Yes
PUR00010287-0003,CLM00010287,TPIN1000000287,TPIN1000000696,Supplier 0696,Yes,INV-870687,2024-07-30,130326,20852,109474,Goods for Resale,Cheque,Yes
PUR00010287-0004,CLM00010287,TPIN1000000287,TPIN1000000513,Supplier 0513,Yes,INV-255509,2024-10-18,154462,24714,129748,Equipment,Cash,Yes
PUR00010287-0005,CLM00010287,TPIN1000000287,TPIN1000000562,Supplier 0562,Yes,INV-151637,2024-09-11,132452,21192,111260,Services,Cheque,Yes
PUR00010287-0006,CLM00010287,TPIN1000000287,TPIN1000000712,Supplier 0712,Yes,INV-551309,2024-08-26,44559,7129,37429,Raw Materials,Cash,Yes
PUR00010288-0001,CLM00010288,TPIN1000000288,TPIN1000000156,Supplier 0156,Yes,INV-300164,2024-04-28,106348,17016,89332,Services,Cash,Yes
PUR00010288-0002,CLM00010288,TPIN1000000288,TPIN1000000436,Supplier 0436,Yes,INV-603833,2024-05-06,62797,10047,52749,Raw Materials,Cash,Yes
PUR00010288-0003,CLM00010288,TPIN1000000288,TPIN1000000878,Supplier 0878,Yes,INV-321730,2024-05-17,36191,5791,30401,Services,Cheque,Yes
PUR00010288-0004,CLM00010288,TPIN1000000288,TPIN1000000737,Supplier 0737,Yes,INV-783616,2024-04-24,38021,6083,31938,Raw Materials,Cash,Yes
