transaction_id,claim_id,taxpayer_id,customer_name,customer_country,invoice_number,invoice_date,is_export,gross_amount,vat_amount,net_amount,export_doc_reference,payment_received
SAL00010290-0002,CLM00010290,TPIN1000000290,Local Customer 1,Zambia,SINV-676027,2024-10-22,No,64323,10292,54031,N/A,Yes
SAL00010290-0003,CLM00010290,TPIN1000000290,Tanzania Buyer 2,South Africa,SINV-497321,2024-10-21,Yes,211452,0,211452,EXP-23148,Yes
SAL00010290-0004,CLM00010290,TPIN1000000290,Local Customer 3,Zambia,SINV-915770,2024-11-15,No,221897,35503,186393,N/A,Yes
SAL00010290-0005,CLM00010290,TPIN1000000290,Local Customer 4,Zambia,SINV-618174,2024-10-31,No,216916,34707,182209,N/A,Yes
SAL00010290-0006,CLM00010290,TPIN1000000290,Local Customer 5,Zambia,SINV-290951,2024-10-01,No,267409,42785,224623,N/A,Yes
SAL00010290-0007,CLM00010290,TPIN1000000290,Botswana Buyer 6,Botswana,SINV-420496,2024-11-20,Yes,58804,0,58804,EXP-299102,Yes
SAL00010290-0008,CLM00010290,TPIN1000000290,Local Customer 7,Zambia,SINV-51307,2024-10-30,No,255723,40916,214807,N/A,Yes
SAL00010290-0009,CLM00010290,TPIN1000000290,Local Customer 8,Zambia,SINV-854469,2024-11-10,No,39215,6274,32940,N/A,Yes
SAL00010290-0010,CLM00010290,TPIN1000000290,DRC Buyer 9,UK,SINV-755092,2024-10-07,Yes,214032,0,214032,EXP-447976,Yes
SAL00010290-0011,CLM00010290,TPIN1000000290,Local Customer 10,Zambia,SINV-601320,2024-10-19,No,217631,34821,182810,N/A,Yes
SAL00010290-0012,CLM00010290,TPIN1000000290,South Africa Buyer 11,UK,SINV-47170,2024-11-27,Yes,16554,0,16554,EXP-124927,Yes
SAL00010290-0013,CLM00010290,TPIN1000000290,Botswana Buyer 12,DRC,SINV-840121,2024-11-07,Yes,207422,0,207422,EXP-305323,Yes
SAL00010290-0014,CLM00010290,TPIN1000000290,DRC Buyer 13,Botswana,SINV-580181,2024-12-11,Yes,25060,0,25060,EXP-31852,Yes
SAL00010291-0001,CLM00010291,TPIN1000000291,Local Customer 0,Zambia,SINV-837820,2024-09-08,No,243024,38884,204140,N/A,Yes
SAL00010291-0002,CLM00010291,TPIN1000000291,Local Customer 1,Zambia,SINV-690730,2024-10-14,No,300648,48104,252544,N/A,Yes
SAL00010291-0003,CLM00010291,TPIN1000000291,UK Buyer 2,China,SINV-875465,2024-10-04,Yes,250993,0,250993,EXP-25486,Yes
SAL00010291-0004,CLM00010291,TPIN1000000291,Local Customer 3,Zambia,SINV-161551,2024-11-18,No,133231,21317,111914,N/A,Yes
SAL00010291-0005,CLM00010291,TPIN1000000291,China Buyer 4,Zimbabwe,SINV-215561,2024-10-23,Yes,29185,0,29185,EXP-838938,Yes
SAL00010291-0006,CLM00010291,TPIN1000000291,Local Customer 5,Zambia,SINV-967506,2024-11-21,No,164854,26377,138477,N/A,Yes
SAL00010291-0007,CLM00010291,TPIN1000000291,Local Customer 6,Zambia,SINV-40518,2024-09-21,No,293550,46968,246582,N/A,Yes
SAL00010291-0008,CLM00010291,TPIN1000000291,Botswana Buyer 7,Tanzania,SINV-646796,2024-09-07,Yes,178077,0,178077,EXP-799493,Yes
SAL00010291-0009,CLM00010291,TPIN1000000291,Local Customer 8,Zambia,SINV-866710,2024-10-02,No,156893,25103,131790,N/A,Yes
SAL00010291-0010,CLM00010291,TPIN1000000291,Local Customer 9,Zambia,SINV-422521,2024-10-28,No,208662,33386,175276,N/A,Yes
SAL00010291-0011,CLM00010291,TPIN1000000291,DRC Buyer 10,UK,SINV-50570,2024-11-23,Yes,163742,0,163742,EXP-340743,Yes
SAL00010291-0012,CLM00010291,TPIN1000000291,DRC Buyer 11,UAE,SINV-127807,2024-11-02,Yes,181207,0,181207,EXP-641911,Yes
SAL00010291-0013,CLM00010291,TPIN1000000291,Local Customer 12,Zambia,SINV-150785,2024-10-20,No,28429,4549,23880,N/A,Yes
SAL00010291-0014,CLM00010291,TPIN1000000291,Local Customer 13,Zambia,SINV-860628,2024-09-06,No,185437,29670,155767,N/A,Yes
SAL00010291-0015,CLM00010291,TPIN1000000291,Local Customer 14,Zambia,SINV-749669,2024-11-01,No,284734,45558,239177,N/A,Yes
SAL00010291-0016,CLM00010291,TPIN1000000291,Local Customer 15,Zambia,SINV-374707,2024-09-03,No,29254,4681,24573,N/A,Yes
SAL00010291-0017,CLM00010291,TPIN1000000291,Local Customer 16,Zambia,SINV-368346,2024-10-29,No,227041,36327,190715,N/A,Yes
SAL00010291-0018,CLM00010291,TPIN1000000291,Local Customer 17,Zambia,SINV-19829,2024-10-18,No,111400,17824,93576,N/A,Yes
SAL00010292-0001,CLM00010292,TPIN1000000292,Local Customer 0,Zambia,SINV-857383,2024-04-10,No,163560,26170,137391,N/A,Yes
SAL00010292-0002,CLM00010292,TPIN1000000292,Local Customer 1,Zambia,SINV-900502,2024-03-28,No,32888,5262,27626,N/A,Yes
SAL00010292-0003,CLM00010292,TPIN1000000292,Local Customer 2,Zambia,SINV-837870,2024-05-10,No,309598,49536,260062,N/A,Yes
SAL00010292-0004,CLM00010292,TPIN1000000292,Local Customer 3,Zambia,SINV-710604,2024-05-07,No,17670,2827,14842,N/A,Yes
SAL00010292-0005,CLM00010292,TPIN1000000292,Tanzania Buyer 4,UAE,SINV-674903,2024-04-26,Yes,304387,0,304387,EXP-958531,Yes
SAL00010292-0006,CLM00010292,TPIN1000000292,Local Customer 5,Zambia,SINV-22901,2024-06-04,No,215297,34447,180849,N/A,Yes
SAL00010292-0007,CLM00010292,TPIN1000000292,Zimbabwe Buyer 6,Malawi,SINV-418231,2024-05-02,Yes,203616,0,203616,EXP-39943,Yes
SAL00010292-0008,CLM00010292,TPIN1000000292,Botswana Buyer 7,Malawi,SINV-382376,2024-06-08,Yes,281309,0,281309,EXP-63323,Yes
SAL00010292-0009,CLM00010292,TPIN1000000292,Malawi Buyer 8,Malawi,SINV-262758,2024-06-19,Yes,214899,0,214899,EXP-186809,Yes
SAL00010292-0010,CLM00010292,TPIN1000000292,UAE Buyer 9,DRC,SINV-807904,2024-06-20,Yes,109808,0,109808,EXP-872195,Yes
SAL00010292-0011,CLM00010292,TPIN1000000292,Local Customer 10,Zambia,SINV-850796,2024-06-08,No,79956,12793,67163,N/A,Yes
SAL00010292-0012,CLM00010292,TPIN1000000292,China Buyer 11,South Africa,SINV-511307,2024-03-31,Yes,177470,0,177470,EXP-999332,Yes
SAL00010292-0013,CLM00010292,TPIN1000000292,Local Customer 12,Zambia,SINV-280584,2024-05-18,No,191046,30567,160479,N/A,Yes
SAL00010292-0014,CLM00010292,TPIN1000000292,Local Customer 13,Zambia,SINV-12760,2024-05-30,No,213066,34091,178976,N/A,Yes
SAL00010292-0015,CLM00010292,TPIN1000000292,Local Customer 14,Zambia,SINV-400006,2024-06-19,No,216735,34678,182058,N/A,Yes
SAL00010292-0016,CLM00010292,TPIN1000000292,Local Customer 15,Zambia,SINV-320565,2024-05-01,No,24602,3936,20665,N/A,Yes
SAL00010292-0017,CLM00010292,TPIN1000000292,Local Customer 16,Zambia,SINV-881996,2024-06-06,No,286556,45849,240707,N/A,Yes
SAL00010292-0018,CLM00010292,TPIN1000000292,Local Customer 17,Zambia,SINV-211516,2024-04-08,No,208889,33422,175467,N/A,Yes
SAL00010293-0001,CLM00010293,TPIN1000000293,UK Buyer 0,Tanzania,SINV-27772,2024-05-11,Yes,102595,0,102595,EXP-181393,Yes
SAL00010293-0002,CLM00010293,TPIN1000000293,Malawi Buyer 1,Zimbabwe,SINV-257897,2024-04-12,Yes,94421,0,94421,EXP-887043,Yes
SAL00010293-0003,CLM00010293,TPIN1000000293,Zimbabwe Buyer 2,UK,SINV-788680,2024-04-12,Yes,287982,0,287982,EXP-368122,Yes
SAL00010293-0004,CLM00010293,TPIN1000000293,Local Customer 3,Zambia,SINV-519030,2024-04-16,No,222355,35577,186778,N/A,Yes
SAL00010293-0005,CLM00010293,TPIN1000000293,Local Customer 4,Zambia,SINV-562491,2024-04-11,No,69693,11151,58542,N/A,Yes
SAL00010293-0006,CLM00010293,TPIN1000000293,Local Customer 5,Zambia,SINV-777146,2024-05-08,No,37684,6029,31655,N/A,Yes
SAL00010293-0007,CLM00010293,TPIN1000000293,China Buyer 6,Zimbabwe,SINV-777995,2024-03-23,Yes,136610,0,136610,EXP-767322,Yes
SAL00010293-0008,CLM00010293,TPIN1000000293,Local Customer 7,Zambia,SINV-305408,2024-04-10,No,82544,13207,69337,N/A,Yes
SAL00010293-0009,CLM00010293,TPIN1000000293,UK Buyer 8,Tanzania,SINV-119432,2024-04-11,Yes,127229,0,127229,EXP-719590,Yes
SAL00010293-0010,CLM00010293,TPIN1000000293,Local Customer 9,Zambia,SINV-265918,2024-03-09,No,124643,19943,104700,N/A,Yes
SAL00010293-0011,CLM00010293,TPIN1000000293,Local Customer 10,Zambia,SINV-631905,2024-05-28,No,193275,30924,162351,N/A,Yes
SAL00010293-0012,CLM00010293,TPIN1000000293,Malawi Buyer 11,China,SINV-250533,2024-06-01,Yes,106515,0,106515,EXP-213738,Yes
SAL00010293-0013,CLM00010293,TPIN1000000293,Local Customer 12,Zambia,SINV-197219,2024-05-01,No,254842,40775,214067,N/A,Yes
SAL00010293-0014,CLM00010293,TPIN1000000293,South Africa Buyer 13,UAE,SINV-733458,2024-03-14,Yes,173702,0,173702,EXP-504770,Yes
SAL00010293-0015,CLM00010293,TPIN1000000293,UK Buyer 14,UK,SINV-149159,2024-05-30,Yes,154615,0,154615,EXP-530887,Yes
SAL00010293-0016,CLM00010293,TPIN1000000293,Local Customer 15,Zambia,SINV-731085,2024-05-28,No,141442,22631,118811,N/A,Yes
SAL00010294-0001,CLM00010294,TPIN1000000294,Local Customer 0,Zambia,SINV-906111,2024-01-04,No,120550,19288,101262,N/A,Yes
SAL00010294-0002,CLM00010294,TPIN1000000294,Local Customer 1,Zambia,SINV-821137,2024-02-24,No,204942,32791,172151,N/A,Yes
SAL00010294-0003,CLM00010294,TPIN1000000294,Local Customer 2,Zambia,SINV-789570,2024-03-08,No,28951,4632,24319,N/A,Yes
SAL00010294-0004,CLM00010294,TPIN1000000294,Zimbabwe Buyer 3,DRC,SINV-529413,2024-01-15,Yes,97700,0,97700,EXP-332767,Yes
SAL00010294-0005,CLM00010294,TPIN1000000294,Local Customer 4,Zambia,SINV-693991,2023-12-18,No,111775,17884,93891,N/A,Yes
SAL00010294-0006,CLM00010294,TPIN1000000294,Tanzania Buyer 5,Malawi,SINV-591431,2023-12-27,Yes,178975,0,178975,EXP-378763,Yes
SAL00010294-0007,CLM00010294,TPIN1000000294,Local Customer 6,Zambia,SINV-586362,2024-02-09,No,29961,4794,25167,N/A,Yes
SAL00010294-0008,CLM00010294,TPIN1000000294,Zimbabwe Buyer 7,UAE,SINV-420787,2024-02-18,Yes,208983,0,208983,EXP-417110,Yes
SAL00010294-0009,CLM00010294,TPIN1000000294,Local Customer 8,Zambia,SINV-71207,2024-01-03,No,203598,32576,171022,N/A,Yes
SAL00010294-0010,CLM00010294,TPIN1000000294,China Buyer 9,South Africa,SINV-389949,2024-02-12,Yes,165669,0,165669,EXP-183765,Yes
SAL00010294-0011,CLM00010294,TPIN1000000294,Local Customer 10,Zambia,SINV-836158,2024-02-09,No,96494,15439,81055,N/A,Yes
SAL00010294-0012,CLM00010294,TPIN1000000294,South Africa Buyer 11,Tanzania,SINV-135649,2023-12-27,Yes,255467,0,255467,EXP-209686,Yes
SAL00010294-0013,CLM00010294,TPIN1000000294,Zimbabwe Buyer 12,Malawi,SINV-122126,2024-02-03,Yes,263771,0,263771,EXP-965684,Yes
SAL00010294-0014,CLM00010294,TPIN1000000294,Zimbabwe Buyer 13,UAE,SINV-531099,2024-01-26,Yes,111714,0,111714,EXP-304575,Yes
SAL00010294-0015,CLM00010294,TPIN1000000294,Zimbabwe Buyer 14,South Africa,SINV-576697,2024-02-11,Yes,62996,0,62996,EXP-476522,Yes
SAL00010294-0016,CLM00010294,TPIN1000000294,Tanzania Buyer 15,Tanzania,SINV-442463,2024-02-12,Yes,275933,0,275933,EXP-283099,Yes
SAL00010294-0017,CLM00010294,TPIN1000000294,Local Customer 16,Zambia,SINV-336269,2024-03-11,No,131501,21040,110461,N/A,Yes
SAL00010294-0018,CLM00010294,TPIN1000000294,China Buyer 17,UK,SINV-302135,2024-01-31,Yes,309526,0,309526,EXP-152690,Yes
SAL00010294-0019,CLM00010294,TPIN1000000294,Local Customer 18,Zambia,SINV-192639,2024-01-22,No,31639,5062,26577,N/A,Yes
SAL00010294-0020,CLM00010294,TPIN1000000294,UK Buyer 19,Malawi,SINV-24608,2024-01-28,Yes,225311,0,225311,EXP-961094,Yes
SAL00010294-0021,CLM00010294,TPIN1000000294,Local Customer 20,Zambia,SINV-112617,2024-03-15,No,180779,28925,151854,N/A,Yes
SAL00010294-0022,CLM00010294,TPIN1000000294,Botswana Buyer 21,China,SINV-274080,2024-01-10,Yes,226326,0,226326,EXP-975495,Yes
SAL00010294-0023,CLM00010294,TPIN1000000294,Botswana Buyer 22,Zimbabwe,SINV-468769,2024-01-08,Yes,279945,0,279945,EXP-220894,Yes
SAL00010294-0024,CLM00010294,TPIN1000000294,Local Customer 23,Zambia,SINV-959017,2024-03-16,No,277416,44387,233029,N/A,Yes
SAL00010295-0001,CLM00010295,TPIN1000000295,Local Customer 0,Zambia,SINV-109506,2024-08-25,No,127195,20351,106844,N/A,Yes
SAL00010295-0002,CLM00010295,TPIN1000000295,Local Customer 1,Zambia,SINV-235468,2024-09-17,No,243065,38890,204175,N/A,Yes
SAL00010295-0003,CLM00010295,TPIN1000000295,Botswana Buyer 2,China,SINV-794180,2024-09-17,Yes,140595,0,140595,EXP-477809,Yes
SAL00010295-0004,CLM00010295,TPIN1000000295,Local Customer 3,Zambia,SINV-104902,2024-07-22,No,18829,3013,15817,N/A,Yes
SAL00010295-0005,CLM00010295,TPIN1000000295,DRC Buyer 4,UK,SINV-994362,2024-08-26,Yes,27655,0,27655,EXP-463143,Yes
SAL00010295-0006,CLM00010295,TPIN1000000295,Local Customer 5,Zambia,SINV-982692,2024-08-10,No,61104,9777,51328,N/A,Yes
SAL00010295-0007,CLM00010295,TPIN1000000295,Local Customer 6,Zambia,SINV-274263,2024-10-12,No,273140,43702,229438,N/A,Yes
SAL00010295-0008,CLM00010295,TPIN1000000295,DRC Buyer 7,China,SINV-245830,2024-10-12,Yes,271963,0,271963,EXP-405547,Yes
SAL00010295-0009,CLM00010295,TPIN1000000295,Tanzania Buyer 8,DRC,SINV-25010,2024-09-16,Yes,237539,0,237539,EXP-148126,Yes
SAL00010295-0010,CLM00010295,TPIN1000000295,UAE Buyer 9,China,SINV-473446,2024-10-09,Yes,226519,0,226519,EXP-503129,Yes
SAL00010295-0011,CLM00010295,TPIN1000000295,Local Customer 10,Zambia,SINV-177272,2024-09-29,No,57767,9243,48524,N/A,Yes
SAL00010295-0012,CLM00010295,TPIN1000000295,Local Customer 11,Zambia,SINV-39995,2024-09-07,No,43332,6933,36399,N/A,Yes
SAL00010295-0013,CLM00010295,TPIN1000000295,Local Customer 12,Zambia,SINV-657081,2024-09-08,No,229584,36733,192850,N/A,Yes
SAL00010295-0014,CLM00010295,TPIN1000000295,Local Customer 13,Zambia,SINV-962280,2024-08-08,No,157124,25140,131984,N/A,Yes
SAL00010295-0015,CLM00010295,TPIN1000000295,UAE Buyer 14,Malawi,SINV-600759,2024-08-01,Yes,169474,0,169474,EXP-530008,Yes
SAL00010295-0016,CLM00010295,TPIN1000000295,South Africa Buyer 15,Zimbabwe,SINV-149954,2024-07-26,Yes,265171,0,265171,EXP-616781,Yes
SAL00010295-0017,CLM00010295,TPIN1000000295,Local Customer 16,Zambia,SINV-780707,2024-09-19,No,166159,26585,139573,N/A,Yes
SAL00010295-0018,CLM00010295,TPIN1000000295,South Africa Buyer 17,China,SINV-492194,2024-07-17,Yes,183691,0,183691,EXP-653292,Yes
SAL00010295-0019,CLM00010295,TPIN1000000295,Local Customer 18,Zambia,SINV-631297,2024-08-19,No,73543,11767,61776,N/A,Yes
SAL00010295-0020,CLM00010295,TPIN1000000295,Tanzania Buyer 19,Malawi,SINV-395715,2024-07-18,Yes,78808,0,78808,EXP-125708,Yes
SAL00010295-0021,CLM00010295,TPIN1000000295,Local Customer 20,Zambia,SINV-741603,2024-10-07,No,208791,33407,175385,N/A,Yes
SAL00010295-0022,CLM00010295,TPIN1000000295,Zimbabwe Buyer 21,Botswana,SINV-649225,2024-10-01,Yes,245836,0,245836,EXP-822326,Yes
SAL00010295-0023,CLM00010295,TPIN1000000295,Local Customer 22,Zambia,SINV-106175,2024-08-29,No,281896,45103,236793,N/A,Yes
SAL00010295-0024,CLM00010295,TPIN1000000295,Local Customer 23,Zambia,SINV-402921,2024-07-17,No,289252,46280,242972,N/A,Yes
SAL00010295-0025,CLM00010295,TPIN1000000295,Local Customer 24,Zambia,SINV-54976,2024-08-15,No,252788,40446,212342,N/A,Yes
SAL00010296-0001,CLM00010296,TPIN1000000296,Local Customer 0,Zambia,SINV-90500,2024-03-10,No,73340,11734,61606,N/A,Yes
SAL00010296-0002,CLM00010296,TPIN1000000296,Local Customer 1,Zambia,SINV-413217,2024-01-19,No,188336,30134,158202,N/A,Yes
SAL00010296-0003,CLM00010296,TPIN1000000296,UK Buyer 2,Malawi,SINV-750401,2024-03-22,Yes,41955,0,41955,EXP-145384,Yes
SAL00010296-0004,CLM00010296,TPIN1000000296,Local Customer 3,Zambia,SINV-45793,2024-03-19,No,61693,9871,51822,N/A,Yes
SAL00010296-0005,CLM00010296,TPIN1000000296,China Buyer 4,Zimbabwe,SINV-853987,2024-03-19,Yes,28503,0,28503,EXP-361117,Yes
SAL00010296-0006,CLM00010296,TPIN1000000296,Zimbabwe Buyer 5,China,SINV-96828,2024-01-20,Yes,255789,0,255789,EXP-945656,Yes
SAL00010296-0007,CLM00010296,TPIN1000000296,Local Customer 6,Zambia,SINV-271792,2024-02-02,No,277376,44380,232996,N/A,Yes
SAL00010296-0008,CLM00010296,TPIN1000000296,DRC Buyer 7,Tanzania,SINV-587662,2024-03-03,Yes,292373,0,292373,EXP-198702,Yes
SAL00010296-0009,CLM00010296,TPIN1000000296,Local Customer 8,Zambia,SINV-794761,2024-02-17,No,100493,16079,84414,N/A,Yes
SAL00010297-0001,CLM00010297,TPIN1000000297,Local Customer 0,Zambia,SINV-802310,2024-11-07,No,167191,26750,140440,N/A,Yes
SAL00010297-0002,CLM00010297,TPIN1000000297,Botswana Buyer 1,Zimbabwe,SINV-640799,2024-12-23,Yes,247309,0,247309,EXP-654859,Yes
SAL00010297-0003,CLM00010297,TPIN1000000297,Malawi Buyer 2,UAE,SINV-626584,2024-10-18,Yes,254707,0,254707,EXP-462594,Yes
SAL00010297-0004,CLM00010297,TPIN1000000297,Local Customer 3,Zambia,SINV-757788,2024-11-10,No,240712,38514,202198,N/A,Yes
SAL00010297-0005,CLM00010297,TPIN1000000297,Local Customer 4,Zambia,SINV-242050,2024-11-16,No,294550,47128,247422,N/A,Yes
SAL00010297-0006,CLM00010297,TPIN1000000297,UK Buyer 5,China,SINV-512601,2024-11-28,Yes,171274,0,171274,EXP-122225,Yes
SAL00010297-0007,CLM00010297,TPIN1000000297,Local Customer 6,Zambia,SINV-36837,2024-12-17,No,211716,33875,177841,N/A,Yes
SAL00010297-0008,CLM00010297,TPIN1000000297,UAE Buyer 7,China,SINV-909612,2024-11-01,Yes,127864,0,127864,EXP-589080,Yes
SAL00010297-0009,CLM00010297,TPIN1000000297,Local Customer 8,Zambia,SINV-435166,2024-11-09,No,275585,44094,231492,N/A,Yes
SAL00010297-0010,CLM00010297,TPIN1000000297,Botswana Buyer 9,South Africa,SINV-746805,2024-10-11,Yes,287159,0,287159,EXP-110187,Yes
SAL00010297-0011,CLM00010297,TPIN1000000297,Local Customer 10,Zambia,SINV-969396,2024-11-09,No,274383,43901,230482,N/A,Yes
SAL00010297-0012,CLM00010297,TPIN1000000297,Malawi Buyer 11,Zimbabwe,SINV-353146,2024-11-08,Yes,57569,0,57569,EXP-331111,Yes
SAL00010297-0013,CLM00010297,TPIN1000000297,Local Customer 12,Zambia,SINV-877003,2024-12-22,No,67879,10861,57019,N/A,Yes
SAL00010297-0014,CLM00010297,TPIN1000000297,UK Buyer 13,Zimbabwe,SINV-718282,2024-11-19,Yes,112971,0,112971,EXP-479942,Yes
SAL00010297-0015,CLM00010297,TPIN1000000297,Local Customer 14,Zambia,SINV-331381,2024-11-20,No,301652,48264,253388,N/A,Yes
SAL00010297-0016,CLM00010297,TPIN1000000297,China Buyer 15,Botswana,SINV-13585,2024-11-21,Yes,309413,0,309413,EXP-605291,Yes
SAL00010297-0017,CLM00010297,TPIN1000000297,Local Customer 16,Zambia,SINV-805174,2024-10-30,No,74381,11901,62480,N/A,Yes
SAL00010298-0001,CLM00010298,TPIN1000000298,Local Customer 0,Zambia,SINV-546919,2024-10-07,No,113516,18163,95353,N/A,Yes
SAL00010298-0002,CLM00010298,TPIN1000000298,UAE Buyer 1,Botswana,SINV-787304,2024-09-14,Yes,187243,0,187243,EXP-737532,Yes
SAL00010298-0003,CLM00010298,TPIN1000000298,China Buyer 2,Tanzania,SINV-50531,2024-08-21,Yes,26311,0,26311,EXP-179889,Yes
SAL00010298-0004,CLM00010298,TPIN1000000298,Local Customer 3,Zambia,SINV-58500,2024-09-29,No,38708,6193,32514,N/A,Yes
SAL00010298-0005,CLM00010298,TPIN1000000298,Local Customer 4,Zambia,SINV-524885,2024-08-23,No,203314,32530,170784,N/A,Yes
SAL00010298-0006,CLM00010298,TPIN1000000298,DRC Buyer 5,Botswana,SINV-545470,2024-10-11,Yes,276611,0,276611,EXP-49407,Yes
SAL00010298-0007,CLM00010298,TPIN1000000298,Tanzania Buyer 6,Malawi,SINV-527691,2024-09-15,Yes,255839,0,255839,EXP-615472,Yes
SAL00010298-0008,CLM00010298,TPIN1000000298,Local Customer 7,Zambia,SINV-33943,2024-09-11,No,62384,9982,52403,N/A,Yes
SAL00010298-0009,CLM00010298,TPIN1000000298,Local Customer 8,Zambia,SINV-920277,2024-09-14,No,138639,22182,116457,N/A,Yes
SAL00010298-0010,CLM00010298,TPIN1000000298,Local Customer 9,Zambia,SINV-348551,2024-08-29,No,16141,2583,13558,N/A,Yes
SAL00010298-0011,CLM00010298,TPIN1000000298,Local Customer 10,Zambia,SINV-869889,2024-10-20,No,288302,46128,242174,N/A,Yes
SAL00010298-0012,CLM00010298,TPIN1000000298,Zimbabwe Buyer 11,Malawi,SINV-72091,2024-08-21,Yes,88349,0,88349,EXP-134816,Yes
SAL00010298-0013,CLM00010298,TPIN1000000298,Local Customer 12,Zambia,SINV-740177,2024-08-30,No,245323,39252,206071,N/A,Yes
SAL00010298-0014,CLM00010298,TPIN1000000298,Malawi Buyer 13,UK,SINV-842633,2024-08-10,Yes,33166,0,33166,EXP-684921,Yes
SAL00010298-0015,CLM00010298,TPIN1000000298,China Buyer 14,Malawi,SINV-496609,2024-10-30,Yes,179093,0,179093,EXP-828719,Yes
SAL00010298-0016,CLM00010298,TPIN1000000298,Local Customer 15,Zambia,SINV-222237,2024-11-04,No,113550,18168,95382,N/A,Yes
SAL00010298-0017,CLM00010298,TPIN1000000298,Zimbabwe Buyer 16,Zimbabwe,SINV-460663,2024-10-21,Yes,245719,0,245719,EXP-461044,Yes
SAL00010298-0018,CLM00010298,TPIN1000000298,South Africa Buyer 17,Botswana,SINV-268607,2024-09-08,Yes,153747,0,153747,EXP-215806,Yes
SAL00010298-0019,CLM00010298,TPIN1000000298,Zimbabwe Buyer 18,South Africa,SINV-391519,2024-09-21,Yes,162106,0,162106,EXP-484449,Yes
SAL00010298-0020,CLM00010298,TPIN1000000298,Local Customer 19,Zambia,SINV-463863,2024-09-23,No,106527,17044,89483,N/A,Yes
SAL00010298-0021,CLM00010298,TPIN1000000298,South Africa Buyer 20,Malawi,SINV-309146,2024-10-15,Yes,83671,0,83671,EXP-473997,Yes
SAL00010298-0022,CLM00010298,TPIN1000000298,Botswana Buyer 21,South Africa,SINV-889711,2024-10-13,Yes,215901,0,215901,EXP-861609,Yes
SAL00010299-0001,CLM00010299,TPIN1000000299,Local Customer 0,Zambia,SINV-766037,2023-12-20,No,73018,11683,61335,N/A,Yes
SAL00010299-0002,CLM00010299,TPIN1000000299,Local Customer 1,Zambia,SINV-95944,2023-12-05,No,175607,28097,147510,N/A,Yes
SAL00010299-0003,CLM00010299,TPIN1000000299,Local Customer 2,Zambia,SINV-740590,2023-12-25,No,23112,3698,19414,N/A,Yes
SAL00010299-0004,CLM00010299,TPIN1000000299,Zimbabwe Buyer 3,UK,SINV-170246,2023-11-11,Yes,190522,0,190522,EXP-627951,Yes
SAL00010299-0005,CLM00010299,TPIN1000000299,UAE Buyer 4,Zimbabwe,SINV-514857,2023-10-14,Yes,224991,0,224991,EXP-915393,Yes
SAL00010299-0006,CLM00010299,TPIN1000000299,Local Customer 5,Zambia,SINV-820231,2023-11-05,No,69662,11146,58516,N/A,Yes
SAL00010299-0007,CLM00010299,TPIN1000000299,Local Customer 6,Zambia,SINV-588417,2023-12-30,No,75015,12002,63012,N/A,Yes
SAL00010299-0008,CLM00010299,TPIN1000000299,Tanzania Buyer 7,China,SINV-807285,2023-10-22,Yes,39908,0,39908,EXP-355669,Yes
SAL00010299-0009,CLM00010299,TPIN1000000299,Tanzania Buyer 8,UAE,SINV-106123,2023-11-02,Yes,278985,0,278985,EXP-747202,Yes
SAL00010299-0010,CLM00010299,TPIN1000000299,Local Customer 9,Zambia,SINV-257278,2023-11-27,No,182968,29275,153693,N/A,Yes
SAL00010299-0011,CLM00010299,TPIN1000000299,Local Customer 10,Zambia,SINV-576696,2023-10-12,No,96394,15423,80971,N/A,Yes
SAL00010299-0012,CLM00010299,TPIN1000000299,Local Customer 11,Zambia,SINV-559513,2024-01-05,No,27536,4406,23130,N/A,Yes
SAL00010299-0013,CLM00010299,TPIN1000000299,UK Buyer 12,UK,SINV-752824,2023-11-13,Yes,174814,0,174814,EXP-916997,Yes
SAL00010299-0014,CLM00010299,TPIN1000000299,Local Customer 13,Zambia,SINV-268842,2023-11-16,No,96019,15363,80656,N/A,Yes
SAL00010299-0015,CLM00010299,TPIN1000000299,Local Customer 14,Zambia,SINV-133535,2023-11-17,No,67232,10757,56475,N/A,Yes
SAL00010299-0016,CLM00010299,TPIN1000000299,South Africa Buyer 15,DRC,SINV-902874,2023-10-16,Yes,68615,0,68615,EXP-802120,Yes
SAL00010299-0017,CLM00010299,TPIN1000000299,China Buyer 16,Malawi,SINV-520538,2023-10-28,Yes,101927,0,101927,EXP-532874,Yes
SAL00010299-0018,CLM00010299,TPIN1000000299,South Africa Buyer 17,Botswana,SINV-780719,2024-01-06,Yes,61119,0,61119,EXP-355242,Yes
SAL00010299-0019,CLM00010299,TPIN1000000299,Local Customer 18,Zambia,SINV-926173,2023-10-16,No,84979,13597,71382,N/A,Yes
SAL00010299-0020,CLM00010299,TPIN1000000299,Local Customer 19,Zambia,SINV-109493,2023-12-27,No,99768,15963,83805,N/A,Yes
SAL00010300-0001,CLM00010300,TPIN1000000300,Local Customer 0,Zambia,SINV-639737,2023-11-29,No,163106,26097,137009,N/A,Yes
