claim_id,taxpayer_id,net_refund_amount,is_fraud,refund_to_output_ratio,input_output_vat_ratio,processing_days_zscore,total_claims_filed,is_first_time_claimant,is_high_value_claim,submitted_by_agent,has_few_documents,business_age_years,is_young_business,address_not_verified,bank_not_verified,is_small_business,claim_to_turnover_ratio,claim_exceeds_business_size,single_director,no_tax_agent,is_sole_proprietor,low_supplier_diversity,has_unverified_suppliers,unverified_supplier_ratio,has_unverified_payments,has_few_purchases,suspicious_purchase_pattern,has_export_sales,is_export_heavy,has_missing_export_docs,has_unpaid_sales,has_few_sales,single_export_destination,export_without_customs,large_export_customs_mismatch,has_unverified_customs,has_audit_issues,has_penalties,low_compliance_rating,never_audited,not_registered_pacra,directors_mismatch,address_mismatch_pacra,is_dormant_company,claim_exceeds_share_capital,supplier_risk_score,export_risk_score,legitimacy_risk_score,historical_risk_score
CLM00010322,TPIN1000000322,0,0,0.0,0.8070941883767535,1.4238297155892214,1,1,0,0,0,6.3901437371663246,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010323,TPIN1000000323,1347,0,0.06139751128127991,1.0613519303523407,0.7435840716618941,1,0,0,1,0,9.319644079397673,0,0,0,0,0.0003524650969279017,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010324,TPIN1000000324,6788,0,0.08151208031125415,1.081488063787886,1.1592897429508164,1,0,0,1,0,5.596167008898015,0,0,0,0,0.0024243506522496137,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010325,TPIN1000000325,4486,0,0.158269827829523,1.158234546994073,-0.9948214628190536,1,1,0,0,0,8.336755646817249,0,0,0,0,0.002085365162036499,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010326,TPIN1000000326,0,0,0.0,0.9663239317045562,-0.8058643395059071,1,0,0,1,0,9.032169746748803,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010327,TPIN1000000327,21757,0,0.09891523759297315,1.0989061448653368,1.1592897429508164,1,1,1,1,0,0.5694729637234771,1,0,0,0,0.0045661046323600555,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLM00010328,TPIN1000000328,0,0,0.0,0.8472912683237731,1.49941256491448,1,0,0,1,0,8.657084188911705,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010329,TPIN1000000329,0,0,0.0,0.942629397706991,-0.4657415175422434,1,0,0,1,0,6.439425051334703,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010330,TPIN1000000330,0,0,0.0,0.8732532183591719,-1.410527134107976,1,0,0,0,0,2.8720054757015743,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010331,TPIN1000000331,0,0,0.0,0.9051576909939656,-1.1459871614695707,1,0,0,0,0,6.7323750855578375,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010332,TPIN1000000332,0,0,0.0,0.9496388770874865,0.5924183730113769,1,0,0,1,0,2.639288158795346,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010333,TPIN1000000333,0,0,0.0,0.8448866576235159,-0.919238613493795,1,0,0,1,0,1.08145106091718,1,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010334,TPIN1000000334,0,0,0.0,0.8399780038493264,-0.919238613493795,1,0,0,0,0,9.089664613278575,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010335,TPIN1000000335,8953,0,0.08756247127055072,1.0875429107944488,1.5749954142397387,1,0,0,1,0,3.917864476386037,0,0,0,0,0.0020991468830728528,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010336,TPIN1000000336,0,0,0.0,0.8213768971072641,1.234872592276075,1,1,0,1,0,3.6440793976728267,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010337,TPIN1000000337,1143,0,0.03406449305596948,1.0340346903498838,-0.4279500928796141,1,0,0,1,0,1.6892539356605065,1,0,0,0,0.0007223241775742041,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010338,TPIN1000000338,0,0,0.0,0.9524863862126743,0.6302097976740062,1,0,0,1,0,2.628336755646817,0,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010339,TPIN1000000339,0,0,0.0,0.8006993006993007,-0.8058643395059071,1,0,0,0,0,4.736481861738535,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010340,TPIN1000000340,0,0,0.0,0.84152436484798,1.4238297155892214,1,0,0,1,0,1.2292950034223136,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010341,TPIN1000000341,163,0,0.03570646221248631,1.035487404162103,1.121498318288187,1,0,0,1,0,6.217659137577002,0,0,0,0,0.0008134503770317545,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010342,TPIN1000000342,0,0,0.0,0.9689293007877079,0.5924183730113769,1,1,0,1,0,1.6153319644079398,1,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLM00010343,TPIN1000000343,0,0,0.0,0.8535707695146706,-0.541324366867502,1,0,0,1,0,8.213552361396303,0,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010344,TPIN1000000344,7802,0,0.10003974919539935,1.1000269268743028,-0.6546986408553899,1,0,0,1,0,5.604380561259411,0,0,0,0,0.0018613839181869042,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010345,TPIN1000000345,0,0,0.0,0.9145535130422147,-0.4657415175422434,1,0,0,1,0,8.531143052703628,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010346,TPIN1000000346,1110,0,0.12523976080333973,1.125014103576667,-0.01224442159069182,1,0,0,1,0,6.239561943874059,0,0,0,0,0.0003800627959610624,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010347,TPIN1000000347,0,0,0.0,0.8441204923431582,0.36566982503560114,1,0,0,1,0,6.9869952087611225,0,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010348,TPIN1000000348,9410,0,0.1486430986004486,1.1486273023094178,-0.6169072161927606,1,1,0,0,0,4.262833675564682,0,0,0,0,0.006621127941863541,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010349,TPIN1000000349,0,0,0.0,0.8308903671966024,-1.070404312144312,1,0,0,1,0,5.541409993155373,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010350,TPIN1000000350,2719,0,0.02932295149149106,1.0293121670297436,1.0081240443002992,1,0,0,1,0,2.9897330595482545,0,0,0,0,0.0006246140670714674,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010351,TPIN1000000351,0,0,0.0,0.8939426998539803,-0.20120154490383832,1,0,0,1,0,4.980150581793292,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010352,TPIN1000000352,123,0,0.025220422390814026,1.0250153783063358,-1.070404312144312,1,0,0,1,0,4.61327857631759,0,0,0,0,0.0005753739930955121,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010353,TPIN1000000353,7788,0,0.1645780942921747,1.1645569620253164,-0.8814471888311657,1,0,0,0,0,4.837782340862423,0,0,0,0,0.004977184708002608,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010354,TPIN1000000354,0,0,0.0,0.8343459152016546,-1.1837785861322,1,0,0,1,0,1.9548254620123204,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010355,TPIN1000000355,10325,0,0.18464207156780343,1.1846241885584505,-0.050035846253321116,1,0,0,1,0,6.776180698151951,0,0,0,0,0.0026650759669256973,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010356,TPIN1000000356,0,0,0.0,0.9390423271776434,0.9325411949750406,1,1,0,1,0,2.1683778234086244,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLM00010357,TPIN1000000357,0,0,0.0,0.805908599242834,-0.08782727091595041,1,0,0,1,0,5.084188911704312,0,0,0,1,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010358,TPIN1000000358,0,0,0.0,0.8058220535764853,-0.7302814901806485,1,1,0,1,0,4.446269678302532,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010359,TPIN1000000359,32,0,0.12648221343873517,1.1225296442687747,-1.2593614354574587,1,0,0,1,0,9.281314168377824,0,0,0,0,0.00031217989366372375,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010360,TPIN1000000360,0,0,0.0,0.9983004893009872,1.7261611128902559,1,0,0,1,0,3.7371663244353184,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010361,TPIN1000000361,0,0,0.0,0.8408831110613022,-1.6372756820837517,1,0,0,1,0,3.7399041752224504,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010362,TPIN1000000362,4584,0,0.09787761028312764,1.0978562582739035,-1.4861099834332345,1,0,0,1,0,1.1279945242984257,1,0,0,0,0.003080475403909193,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010363,TPIN1000000363,22555,0,0.1759017352310392,1.1758939364398517,-0.6169072161927606,1,0,1,0,0,6.721423682409308,0,0,0,0,0.005290984191088158,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010364,TPIN1000000364,0,0,0.0,0.9267597918378526,0.7057926469992648,1,1,0,0,0,7.613963039014374,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010365,TPIN1000000365,0,0,0.0,0.9900990099009901,-0.3901586682169848,1,0,0,0,0,1.516769336071184,1,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010366,TPIN1000000366,0,0,0.0,0.8629152653596915,-0.08782727091595041,1,0,0,1,0,3.460643394934976,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010367,TPIN1000000367,0,0,0.0,0.8320808499611299,-0.6169072161927606,1,0,0,1,0,5.147159479808351,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010368,TPIN1000000368,16808,0,0.12020998126189011,1.1202028293115533,-0.5035329422048727,1,0,1,1,0,3.786447638603696,0,0,0,0,0.004351900111360794,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010369,TPIN1000000369,15096,0,0.13076696522929263,1.1307496405121187,0.5546269483487476,1,0,1,1,0,9.4072553045859,0,0,0,0,0.00362169852286713,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010370,TPIN1000000370,357,0,0.17647058823529413,1.175976272862086,1.5749954142397387,1,0,0,0,0,2.1245722108145104,0,0,0,0,0.0005971946904875417,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010371,TPIN1000000371,12692,0,0.1372968996776357,1.1372860820839013,-0.541324366867502,1,0,1,0,0,6.622861054072553,0,0,0,0,0.003296024099514374,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010372,TPIN1000000372,555,0,0.008034628525102786,1.0080346285251027,0.5168355236861184,1,0,0,1,0,7.786447638603696,0,0,0,0,0.00026985841914506907,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010373,TPIN1000000373,0,0,0.0,0.9953808353808353,0.21450412638508398,1,0,0,0,0,9.158110882956878,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010374,TPIN1000000374,5495,0,0.0429142651859488,1.0429064554925573,0.13892127705982538,1,0,0,1,0,4.772073921971253,0,0,0,0,0.0016129709280703027,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010375,TPIN1000000375,34597,0,0.18946255873300988,1.1894570824616935,0.17671270172245468,1,0,1,1,0,8.366872005475702,0,0,0,0,0.008045641814175138,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010376,TPIN1000000376,2148,0,0.030687029444119034,1.0306727431175622,-0.7680729148432778,1,0,0,0,0,7.110198494182067,0,0,0,0,0.000919534325214633,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010377,TPIN1000000377,5030,0,0.07762824865732453,1.0775973825544787,0.02554700307193748,1,0,0,1,0,2.945927446954141,0,0,0,0,0.002046295919612709,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010378,TPIN1000000378,0,0,0.0,0.9613503375843961,-1.070404312144312,1,0,0,0,0,5.188227241615332,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010379,TPIN1000000379,0,0,0.0,0.925827802593269,0.5546269483487476,1,0,0,1,0,4.276522929500342,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010380,TPIN1000000380,0,0,0.0,0.9292588023156496,1.0081240443002992,1,0,0,0,0,1.9904175222450375,1,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010381,TPIN1000000381,1385,0,0.16375029557815085,1.1636320643178055,0.6302097976740062,1,0,0,1,0,2.7624914442162902,0,0,0,0,0.000652300974024292,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010382,TPIN1000000382,0,0,0.0,0.931569130333411,1.0081240443002992,1,1,0,1,0,5.2731006160164275,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010383,TPIN1000000383,0,0,0.0,0.9296665923282783,-1.1837785861322,1,0,0,1,0,6.71047227926078,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010384,TPIN1000000384,0,0,0.0,0.9646179401993356,-1.3727357094453465,1,0,0,1,0,6.737850787132102,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010385,TPIN1000000385,0,0,0.0,0.8099537783510695,0.06333842773456677,1,0,0,1,0,7.707049965776865,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010386,TPIN1000000386,0,0,0.0,0.8901845279021797,-1.1837785861322,1,0,0,0,0,0.7885010266940452,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010387,TPIN1000000387,4621,0,0.08888589674540279,1.0888666615372777,-0.7680729148432778,1,0,0,1,0,2.9048596851471595,0,0,0,0,0.002621362087196453,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010388,TPIN1000000388,0,0,0.0,0.8228513432675311,1.1592897429508164,1,1,0,1,0,6.885694729637235,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLM00010389,TPIN1000000389,0,0,0.0,0.9335736354273945,-0.6546986408553899,1,0,0,0,0,3.915126625598905,0,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010390,TPIN1000000390,17531,0,0.15824201613922337,1.158232989727944,0.8947497703124113,1,0,1,1,0,4.963723477070499,0,0,0,0,0.005413124766489327,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010391,TPIN1000000391,0,0,0.0,0.8834038505365583,0.32787840037297183,1,0,0,1,0,5.804243668720055,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010392,TPIN1000000392,0,0,0.0,0.9063001312527345,-1.410527134107976,1,0,0,1,0,6.099931553730322,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010393,TPIN1000000393,0,0,0.0,0.9669031241043279,-0.5791157915301313,1,0,0,1,0,8.27378507871321,0,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010394,TPIN1000000394,0,0,0.0,0.8718193384223919,0.5168355236861184,1,0,0,0,0,7.482546201232033,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010395,TPIN1000000395,0,0,0.0,0.9102224035911038,-1.5994842574211223,1,0,0,1,0,9.270362765229295,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,5,0,0
CLM00010396,TPIN1000000396,5634,0,0.05478785992823315,1.0547781354234536,1.0837068936255578,1,1,0,1,0,5.25119780971937,0,0,0,0,0.0020158642866062383,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,2
CLM00010397,TPIN1000000397,0,0,0.0,0.9490994358034425,-0.541324366867502,1,0,0,0,0,2.187542778918549,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010398,TPIN1000000398,1621,0,0.059575875629387334,1.0595391230842737,-1.3349442847827173,1,0,0,0,0,6.160164271047228,0,0,0,0,0.0009437296124420939,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010399,TPIN1000000399,0,0,0.0,0.856727711371861,1.6505782635649973,1,0,0,1,0,2.0971937029431897,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010400,TPIN1000000400,0,0,0.0,0.837333882765015,-1.3727357094453465,1,0,0,1,0,8.804928131416839,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010401,TPIN1000000401,0,0,0.0,0.9836671307700546,0.2522955510477133,1,1,0,0,0,5.117043121149897,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010402,TPIN1000000402,11472,0,0.07264023706855613,1.072633905109258,0.17671270172245468,1,0,0,1,0,7.455167693360712,0,0,0,0,0.002790784572449468,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010403,TPIN1000000403,3454,0,0.17149098853085745,1.17144133856313,1.0081240443002992,1,0,0,1,0,1.3360711841204653,1,0,0,0,0.0006780792335780753,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010404,TPIN1000000404,13784,0,0.16373852202938835,1.1637266431464786,0.21450412638508398,1,1,1,1,0,6.6885694729637235,0,0,0,0,0.006954145723255876,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010405,TPIN1000000405,0,0,0.0,0.8537190082644628,-1.1459871614695707,1,0,0,1,0,0.9253935660506503,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010406,TPIN1000000406,32,0,0.002734808990684557,1.0027348089906845,0.5168355236861184,1,0,0,1,0,9.10609171800137,0,0,0,0,8.35013580713065e-06,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010407,TPIN1000000407,0,0,0.0,0.8397495483803076,0.47904409902348905,1,0,0,1,0,7.436002737850787,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010408,TPIN1000000408,0,0,0.0,0.8368601425229832,0.9703326196376699,1,0,0,0,0,0.36960985626283366,1,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010409,TPIN1000000409,0,0,0.0,0.944875181051376,0.21450412638508398,1,0,0,0,0,6.581793292265571,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010410,TPIN1000000410,25974,0,0.15067611075338055,1.1506703097173154,-0.050035846253321116,1,0,1,0,0,1.9767282683093772,1,0,0,0,0.006553245943264745,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010411,TPIN1000000411,7096,0,0.08724518651486463,1.087232891533676,0.32787840037297183,1,0,0,0,0,3.1129363449691994,0,0,0,0,0.0016366419594312993,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010412,TPIN1000000412,1679,0,0.05948416353716432,1.0594487352086728,0.2900869757103426,1,0,0,1,0,7.3757700205338805,0,0,0,0,0.0021957356433675444,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010413,TPIN1000000413,0,0,0.0,0.9898298982989829,1.5749954142397387,1,0,0,0,0,1.0294318959616702,1,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010414,TPIN1000000414,1984,0,0.14936384852819393,1.149288564330347,-1.5239014080958637,1,0,0,1,0,4.895277207392197,0,0,0,0,0.001241584572310411,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010415,TPIN1000000415,0,0,0.0,0.9418914630276103,-0.6169072161927606,1,0,0,1,0,6.496919917864476,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
